"RespondentID","CollectorID","EndDate","FavorEntryLevel","FavorConventionalSoon","FavorOnlineEducation","FavorAI","FavorCrypto","FavorAmerican","HeardOfUdacity","HeardOfUdemy","HeardOfCoursera","HeardOfPluralsight","HeardOfLynda","Industry","FavorReligion","FavorChristianity","FavorRegulation","SurveyMonkeyAge","SurveyMonkeyIncome","SurveyMonkeyRegion","IsSurveyMonkeyMale","IsSurveyMonkeyFemale","IsSurveyMonkeyUnreportedGender","IsManager","IsUnemployed","IsStem","IsNotStem","IsUnsureStem","IsUnreportedStem","IsMale","IsFemale","ReportedIncome","ReportedAge","IsReportedMale","IsReportedFemale","IsReportedNonbinary","IsUnreportedGender"
"10551923516","226270653","02/24/2019 06:53:11 PM","5","3","5","8","","","0","1","0","0","0","6","","","5","","","","0","0","1","1","0","","","","","1","0","6","3","1","0","0","0"
"10551924237","226272122","02/24/2019 06:53:58 PM","10","10","10","10","","","1","0","0","0","0","12","","","9","5","5","5","1","0","0","1","0","","","","","1","0","5","5","1","0","0","0"
"10551924642","226271760","02/24/2019 06:54:27 PM","10","6","6","8","","","0","1","1","0","0","11","","","8","","","","0","0","1","0","0","","","","","0","1","3","2","0","1","0","0"
"10551924433","226272122","02/24/2019 06:54:13 PM","5","5","5","4","","","1","0","0","0","0","5","","","7","5","2","3","0","1","0","0","1","","","","","0","1","3","5","0","1","0","0"
"10551923660","226272122","02/24/2019 06:53:20 PM","9","9","9","4","","","0","0","0","0","0","5","","","4","4","3","6","1","0","0","1","0","","","","","1","0","3","4","1","0","0","0"
"10551925082","226271760","02/24/2019 06:54:54 PM","9","10","10","3","","","0","0","1","0","1","10","","","4","","","","0","0","1","0","1","","","","","0","1","4","3","0","1","0","0"
"10551925285","226271760","02/24/2019 06:55:06 PM","7","9","9","8","","","1","0","0","0","0","11","","","9","","","","0","0","1","1","0","","","","","0","1","9","4","0","1","0","0"
"10551926687","226271760","02/24/2019 06:56:36 PM","6","5","4","5","","","0","0","0","0","0","10","","","8","","","","0","0","1","0","0","","","","","1","0","2","4","1","0","0","0"
"10551926330","226271760","02/24/2019 06:56:13 PM","10","10","10","8","","","1","0","1","0","0","10","","","8","","","","0","0","1","0","0","","","","","0","1","3","4","0","1","0","0"
"10551926150","226271760","02/24/2019 06:56:02 PM","6","4","9","9","","","1","1","0","0","0","6","","","3","","","","0","0","1","1","0","","","","","1","0","10","3","1","0","0","0"
"10551931824","226272122","02/24/2019 07:01:55 PM","5","9","3","7","","","0","0","1","0","0","7","","","7","2","11","7","0","1","0","0","1","","","","","0","1","11","2","0","1","0","0"
"10551930008","226271760","02/24/2019 07:00:06 PM","8","8","9","7","","","1","1","1","1","1","11","","","8","","","","0","0","1","1","0","","","","","1","0","5","4","1","0","0","0"
"10551932198","226272122","02/24/2019 07:02:19 PM","7","3","5","9","","","1","0","1","0","0","5","","","7","2","4","2","1","0","0","1","0","","","","","1","0","4","2","1","0","0","0"
"10551932807","226272122","02/24/2019 07:02:55 PM","9","7","10","7","","","1","0","0","0","0","11","","","9","2","4","9","0","1","0","0","0","","","","","0","1","5","2","0","1","0","0"
"10551936330","226272122","02/24/2019 07:06:24 PM","1","5","1","1","","","1","0","0","0","0","7","","","5","4","10","5","0","1","0","0","0","","","","","0","1","10","4","0","1","0","0"
"10551922233","226271760","02/24/2019 06:51:50 PM","5","8","8","5","","","0","1","1","0","0","2","","","1","","","","0","0","1","0","0","","","","","0","1","2","3","0","1","0","0"
"10551927502","226271760","02/24/2019 06:57:30 PM","2","1","5","9","","","1","0","0","0","0","4","","","5","","","","0","0","1","0","0","","","","","1","0","5","3","1","0","0","0"
"10551938196","226272122","02/24/2019 07:08:18 PM","2","5","2","10","","","0","0","0","0","1","10","","","10","4","11","5","0","1","0","0","1","","","","","0","1","11","3","0","1","0","0"
"10551938264","226272122","02/24/2019 07:08:22 PM","7","8","5","9","","","0","1","1","0","0","6","","","6","3","4","3","1","0","0","1","0","","","","","1","1","4","3","0","1","0","0"
"10551940036","226272122","02/24/2019 07:10:07 PM","10","6","7","8","","","0","0","0","0","0","5","","","8","2","4","3","0","1","0","0","0","","","","","0","1","4","2","0","1","0","0"
"10551942035","226272122","02/24/2019 07:12:04 PM","4","5","5","5","","","1","0","1","0","1","2","","","6","2","8","9","1","0","0","1","0","","","","","1","0","10","2","1","0","0","0"
"10551942526","226271760","02/24/2019 07:12:35 PM","8","6","8","1","","","0","1","0","1","1","6","","","7","","","","0","0","1","1","0","","","","","0","1","4","2","0","1","0","0"
"10551943054","226272122","02/24/2019 07:13:08 PM","2","5","2","6","","","0","0","0","0","0","10","","","5","4","3","9","0","1","0","0","0","","","","","0","1","4","4","0","1","0","0"
"10551936818","226272122","02/24/2019 07:06:55 PM","7","7","7","8","","","0","1","0","0","0","4","","","8","4","8","5","1","0","0","1","0","","","","","1","0","8","2","1","0","0","0"
"10551944210","226272122","02/24/2019 07:14:15 PM","8","10","5","4","","","0","1","0","0","0","10","","","7","3","4","6","1","0","0","0","0","","","","","1","0","5","3","1","0","0","0"
"10551946981","226272122","02/24/2019 07:17:07 PM","10","7","7","5","","","1","1","1","0","0","5","","","3","2","3","6","0","1","0","0","1","","","","","0","1","3","2","0","1","0","0"
"10551948212","226272122","02/24/2019 07:18:20 PM","10","4","10","6","","","0","0","1","0","0","6","","","10","2","2","2","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0"
"10551943563","226270653","02/24/2019 07:13:37 PM","6","10","5","4","","","0","0","1","0","0","10","","","7","","","","0","0","1","1","0","","","","","1","0","6","2","1","0","0","0"
"10551940029","226272122","02/24/2019 07:10:07 PM","5","7","8","5","","","1","0","0","1","0","10","","","6","3","3","6","0","1","0","1","0","","","","","0","1","2","3","0","1","0","0"
"10551954780","226272122","02/24/2019 07:24:58 PM","6","7","4","6","","","0","0","0","1","1","4","","","7","2","2","5","1","0","0","1","0","","","","","1","0","5","2","1","0","0","0"
"10551954610","226272122","02/24/2019 07:24:46 PM","5","5","5","5","","","0","0","0","0","0","11","","","5","2","11","8","1","0","0","0","0","","","","","1","0","11","2","1","0","0","0"
"10551959149","226270653","02/24/2019 07:29:55 PM","6","7","6","4","","","0","0","0","0","0","2","","","4","","","","0","0","1","0","0","","","","","0","1","5","2","0","1","0","0"
"10551959151","226272122","02/24/2019 07:29:51 PM","1","1","1","1","","","0","0","0","0","0","10","","","4","5","3","7","1","0","0","0","1","","","","","1","0","3","5","1","0","0","0"
"10551955920","226272122","02/24/2019 07:26:12 PM","8","6","6","4","","","1","1","1","0","1","6","","","4","3","7","7","1","0","0","1","0","","","","","1","0","8","3","1","0","0","0"
"10551959465","226272122","02/24/2019 07:29:51 PM","3","2","4","3","","","0","0","0","0","1","6","","","4","4","6","9","1","0","0","1","0","","","","","1","0","7","4","1","0","0","0"
"10551959876","226272122","02/24/2019 07:30:16 PM","5","10","10","5","","","0","0","0","0","0","2","","","6","5","7","5","1","0","0","0","0","","","","","1","0","8","4","1","0","0","0"
"10551960022","226272122","02/24/2019 07:30:23 PM","8","6","6","4","","","0","0","0","0","0","10","","","7","4","7","9","1","0","0","1","0","","","","","1","0","8","4","1","0","0","0"
"10551960648","226272122","02/24/2019 07:31:02 PM","10","10","10","3","","","0","1","0","0","0","6","","","7","4","5","8","1","0","0","0","0","","","","","1","0","5","4","1","0","0","0"
"10551959295","226271760","02/24/2019 07:29:41 PM","5","4","8","5","","","0","1","0","0","1","8","","","7","","","","0","0","1","1","0","","","","","1","0","4","3","1","0","0","0"
"10551960772","226272122","02/24/2019 07:31:10 PM","6","6","10","5","","","0","0","0","0","0","2","","","9","4","8","5","1","0","0","0","0","","","","","1","0","8","4","1","0","0","0"
"10551960796","226272122","02/24/2019 07:31:11 PM","8","7","5","6","","","0","0","0","0","1","12","","","7","5","8","2","1","0","0","1","0","","","","","1","0","6","5","1","0","0","0"
"10551960216","226272122","02/24/2019 07:30:34 PM","6","6","7","8","","","1","1","1","0","1","2","","","8","4","6","9","1","0","0","0","0","","","","","1","0","6","4","1","0","0","0"
"10551963163","226272122","02/24/2019 07:33:31 PM","8","6","6","6","","","0","0","0","1","0","12","","","6","4","5","4","1","0","0","1","0","","","","","1","0","6","4","1","0","0","0"
"10551962112","226272122","02/24/2019 07:32:27 PM","1","1","8","10","","","0","0","0","0","0","11","","","10","5","3","8","1","0","0","0","0","","","","","1","0","3","5","1","0","0","0"
"10551963330","226272122","02/24/2019 07:33:41 PM","5","5","6","4","","","1","0","0","0","0","5","","","5","5","4","4","0","1","0","0","0","","","","","0","1","5","5","0","1","0","0"
"10551966247","226272122","02/24/2019 07:36:42 PM","5","1","6","1","","","0","0","0","1","0","6","","","10","4","5","3","1","0","0","0","0","","","","","1","0","5","4","1","0","0","0"
"10551966553","226272122","02/24/2019 07:37:00 PM","7","5","8","3","","","0","0","0","0","0","2","","","6","5","3","8","0","1","0","0","0","","","","","0","1","3","5","0","1","0","0"
"10551967297","226272122","02/24/2019 07:37:56 PM","10","5","6","10","","","0","1","0","0","0","10","","","10","2","3","3","0","1","0","0","0","","","","","0","1","4","2","0","1","0","0"
"10551967391","226272122","02/24/2019 07:37:50 PM","3","3","5","4","","","0","0","1","0","0","3","","","5","4","3","4","0","1","0","0","0","","","","","0","1","3","3","0","1","0","0"
"10551946957","226271760","02/24/2019 07:17:05 PM","8","9","9","8","","","1","1","1","0","1","2","","","8","","","","0","0","1","1","0","","","","","1","0","5","2","1","0","0","0"
"10551968219","226272122","02/24/2019 07:38:42 PM","10","5","10","5","","","0","0","0","0","0","10","","","10","4","5","3","0","1","0","1","0","","","","","0","1","6","3","0","1","0","0"
"10551968241","226272122","02/24/2019 07:38:44 PM","6","6","7","3","","","0","0","0","0","0","5","","","8","4","3","6","0","1","0","1","0","","","","","0","1","3","4","0","1","0","0"
"10551968467","226272122","02/24/2019 07:38:57 PM","3","1","1","1","","","0","0","0","1","0","2","","","1","5","5","4","0","1","0","1","0","","","","","0","1","5","4","0","1","0","0"
"10551969035","226272122","02/24/2019 07:39:33 PM","10","7","10","5","","","0","0","0","0","1","10","","","8","2","11","5","0","1","0","0","1","","","","","0","1","11","2","0","1","0","0"
"10551971397","226272122","02/24/2019 07:41:59 PM","10","9","8","7","","","0","0","0","0","1","10","","","5","2","3","3","0","1","0","0","0","","","","","0","1","5","2","0","1","0","0"
"10551971823","226270653","02/24/2019 07:42:24 PM","7","10","7","4","","","0","1","0","0","1","2","","","1","","","","0","0","1","0","0","","","","","1","0","5","2","1","0","0","0"
"10551975835","226272122","02/24/2019 07:46:26 PM","6","4","4","3","","","1","0","0","0","0","8","","","8","4","4","3","1","0","0","0","0","","","","","1","0","3","4","1","0","0","0"
"10551976007","226270653","02/24/2019 07:46:36 PM","10","10","10","6","","","1","1","0","0","0","10","","","1","","","","0","0","1","1","0","","","","","1","0","8","3","1","0","0","0"
"10551976014","226272122","02/24/2019 07:46:37 PM","8","8","7","5","","","0","0","0","0","0","2","","","5","3","6","2","0","1","0","0","0","","","","","0","1","6","3","0","1","0","0"
"10551976594","226272122","02/24/2019 07:47:13 PM","10","10","10","8","","","1","1","1","1","0","6","","","6","2","1","9","0","1","0","0","0","","","","","0","1","5","2","0","1","0","0"
"10551978140","226272122","02/24/2019 07:48:50 PM","5","7","9","6","","","0","0","1","0","0","8","","","9","4","4","3","1","0","0","0","0","","","","","1","0","4","4","1","0","0","0"
"10551981536","226272122","02/24/2019 07:52:17 PM","8","8","6","5","","","0","1","0","1","1","6","","","7","3","5","9","1","0","0","0","0","","","","","1","0","5","3","1","0","0","0"
"10551984530","226272122","02/24/2019 07:55:25 PM","4","9","7","7","","","1","1","1","0","0","10","","","4","2","3","5","1","0","0","1","0","","","","","1","0","3","2","1","0","0","0"
"10551984816","226272122","02/24/2019 07:55:41 PM","5","6","6","6","","","0","1","1","0","0","6","","","7","2","11","2","1","0","0","0","0","","","","","1","0","11","2","0","0","1","0"
"10551987892","226272122","02/24/2019 07:58:48 PM","5","10","5","7","","","0","0","0","0","1","6","","","3","4","1","8","1","0","0","0","1","","","","","1","0","1","4","1","0","0","0"
"10551984819","226272122","02/24/2019 07:55:42 PM","7","3","6","6","","","0","0","0","0","0","7","","","10","2","3","7","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0"
"10551994202","226272122","02/24/2019 08:05:17 PM","3","4","3","3","","","0","0","0","1","0","2","","","8","4","4","3","0","1","0","0","0","","","","","0","1","4","4","0","1","0","0"
"10551996008","226272122","02/24/2019 08:07:08 PM","8","10","6","2","","","0","0","1","0","0","2","","","7","3","5","2","0","1","0","1","0","","","","","0","1","6","3","0","1","0","0"
"10551996614","226272122","02/24/2019 08:07:47 PM","4","4","5","5","","","0","0","0","0","1","6","","","5","4","3","3","1","0","0","0","0","","","","","1","0","6","2","0","0","1","0"
"10551999719","226272122","02/24/2019 08:11:00 PM","7","4","10","10","","","1","0","1","0","0","2","","","3","3","4","9","1","0","0","0","0","","","","","1","0","4","3","1","0","0","0"
"10552001869","226272122","02/24/2019 08:13:12 PM","9","1","6","5","","","0","0","0","0","0","2","","","1","2","2","4","0","1","0","0","0","","","","","0","1","3","3","0","1","0","0"
"10552002803","226272122","02/24/2019 08:14:09 PM","5","5","7","5","","","0","0","0","0","0","10","","","4","4","6","7","0","1","0","0","0","","","","","0","1","4","4","0","1","0","0"
"10552002631","226272122","02/24/2019 08:13:58 PM","7","5","7","5","","","1","1","1","0","1","6","","","7","4","11","8","0","1","0","0","0","","","","","0","1","11","4","0","1","0","0"
"10552003118","226272122","02/24/2019 08:14:28 PM","8","7","7","8","","","0","0","0","0","1","5","","","10","4","4","5","0","1","0","1","0","","","","","0","1","4","4","0","1","0","0"
"10552004011","226272122","02/24/2019 08:15:25 PM","7","1","6","3","","","1","0","0","0","0","10","","","6","4","3","8","0","1","0","1","0","","","","","0","1","2","4","0","1","0","0"
"10551958548","226272122","02/24/2019 07:28:53 PM","4","8","6","2","","","0","0","0","0","0","2","","","4","4","4","3","0","1","0","0","0","","","","","0","1","4","4","0","1","0","0"
"10552004373","226272122","02/24/2019 08:15:46 PM","10","3","2","2","","","0","0","0","1","0","2","","","6","4","6","2","0","1","0","0","0","","","","","0","1","6","4","0","1","0","0"
"10552004451","226272122","02/24/2019 08:15:51 PM","2","5","10","7","","","0","0","0","0","1","6","","","5","4","4","9","0","1","0","0","0","","","","","0","1","4","4","0","1","0","0"
"10552004758","226272122","02/24/2019 08:16:09 PM","2","5","5","5","","","0","0","0","1","0","4","","","2","5","4","1","0","1","0","1","0","","","","","0","1","5","4","0","1","0","0"
"10552004932","226272122","02/24/2019 08:16:19 PM","8","6","5","6","","","0","0","0","0","0","10","","","5","4","4","2","0","1","0","0","0","","","","","0","1","6","4","0","1","0","0"
"10552006482","226272122","02/24/2019 08:18:01 PM","9","10","8","4","","","0","0","0","0","0","10","","","6","4","3","4","0","1","0","0","1","","","","","0","1","3","4","0","1","0","0"
"10552005472","226272122","02/24/2019 08:16:57 PM","10","10","10","6","","","0","0","0","0","0","11","","","7","4","2","5","0","1","0","1","0","","","","","0","1","2","4","0","1","0","0"
"10552010454","226272122","02/24/2019 08:22:03 PM","5","7","4","7","","","0","0","1","0","0","8","","","6","2","4","7","1","0","0","0","0","","","","","1","0","5","1","1","0","0","0"
"10552016722","226272122","02/24/2019 08:28:18 PM","6","6","4","5","","","0","0","0","0","1","10","","","6","4","3","7","0","1","0","0","0","","","","","0","1","4","4","0","1","0","0"
"10552025347","226272122","02/24/2019 08:36:45 PM","8","8","9","7","","","1","0","0","1","1","6","","","9","2","10","6","1","0","0","1","0","","","","","1","0","9","2","1","0","0","0"
"10552025520","226272122","02/24/2019 08:36:56 PM","10","1","2","5","","","0","0","0","0","1","10","","","1","3","2","3","0","1","0","1","0","","","","","0","1","1","3","0","1","0","0"
"10552024845","226272122","02/24/2019 08:36:14 PM","5","6","7","7","","","1","0","0","0","0","11","","","8","3","4","8","0","1","0","1","0","","","","","0","1","7","3","0","1","0","0"
"10552026630","226272122","02/24/2019 08:38:02 PM","7","4","10","6","","","1","0","1","0","0","10","","","5","2","6","9","0","1","0","0","0","","","","","0","1","1","2","0","1","0","0"
"10552032748","226272122","02/24/2019 08:44:05 PM","6","4","5","4","","","0","1","0","0","0","10","","","7","2","11","9","0","1","0","0","1","","","","","0","1","11","2","0","1","0","0"
"10552034875","226272122","02/24/2019 08:46:16 PM","1","3","4","6","","","0","1","0","0","0","5","","","6","2","4","6","0","1","0","1","0","","","","","0","1","7","3","0","1","0","0"
"10552026892","226272122","02/24/2019 08:38:16 PM","8","10","10","10","","","0","1","1","1","1","6","","","7","2","3","7","1","0","0","0","0","","","","","1","0","2","2","1","0","0","0"
"10552004315","226272122","02/24/2019 08:15:43 PM","4","2","1","1","","","0","0","0","0","1","10","","","6","4","6","1","0","1","0","0","0","","","","","0","1","7","4","0","1","0","0"
"10552035441","226272122","02/24/2019 08:46:49 PM","8","7","7","6","","","0","1","1","0","1","11","","","9","2","2","1","0","1","0","0","0","","","","","0","1","4","2","0","1","0","0"
"10552036372","226272122","02/24/2019 08:47:44 PM","8","8","1","1","","","0","0","1","0","0","5","","","7","3","3","8","0","1","0","0","0","","","","","0","1","4","3","0","1","0","0"
"10552035556","226272122","02/24/2019 08:46:57 PM","1","1","1","1","","","1","0","0","0","0","5","","","1","2","7","3","0","1","0","0","0","","","","","0","1","4","2","0","1","0","0"
"10552036197","226272122","02/24/2019 08:47:34 PM","2","8","10","5","","","0","0","0","0","1","11","","","9","3","2","5","0","1","0","1","0","","","","","0","1","2","3","0","1","0","0"
"10552036794","226272122","02/24/2019 08:48:11 PM","6","5","4","4","","","0","0","0","0","0","10","","","6","4","4","5","1","0","0","0","0","","","","","1","0","4","4","1","0","0","0"
"10552036800","226272122","02/24/2019 08:48:12 PM","8","3","5","7","","","0","0","0","0","0","1","","","5","3","5","7","0","1","0","0","0","","","","","0","1","5","3","0","1","0","0"
"10552036817","226272122","02/24/2019 08:48:13 PM","1","4","9","1","","","0","1","0","0","0","2","","","1","3","11","9","0","1","0","0","1","","","","","0","1","9","3","0","1","0","0"
"10552037100","226272122","02/24/2019 08:48:28 PM","1","6","8","5","","","0","0","0","1","0","5","","","6","2","1","4","1","0","0","0","0","","","","","1","0","1","2","1","0","0","0"
"10552036934","226272122","02/24/2019 08:48:19 PM","7","3","5","5","","","1","0","0","0","0","8","","","9","2","1","9","0","1","0","0","0","","","","","0","1","1","2","0","1","0","0"
"10552036627","226272122","02/24/2019 08:48:00 PM","10","10","10","10","","","0","0","0","0","0","2","","","3","2","5","5","0","1","0","1","0","","","","","0","1","5","2","0","1","0","0"
"10552035492","226272122","02/24/2019 08:46:53 PM","6","5","6","6","","","0","1","0","0","0","6","","","5","2","3","2","0","1","0","0","0","","","","","0","1","4","2","0","1","0","0"
"10552037144","226272122","02/24/2019 08:48:31 PM","8","7","9","8","","","1","0","0","0","0","2","","","10","3","3","3","0","1","0","1","0","","","","","0","1","3","3","0","1","0","0"
"10552037137","226272122","02/24/2019 08:48:31 PM","8","10","1","5","","","0","0","0","0","0","1","","","2","4","5","3","1","0","0","0","0","","","","","1","0","5","4","1","0","0","0"
"10552037326","226272122","02/24/2019 08:48:42 PM","7","1","5","9","","","0","0","0","0","0","6","","","6","4","5","5","1","0","0","0","0","","","","","1","0","5","4","1","0","0","0"
"10552037331","226272122","02/24/2019 08:48:42 PM","5","5","5","5","","","0","0","0","0","0","5","","","9","3","11","3","0","1","0","0","0","","","","","0","1","11","3","0","1","0","0"
"10552037715","226272122","02/24/2019 08:49:05 PM","2","7","5","2","","","0","0","1","0","0","6","","","6","2","6","9","1","0","0","1","0","","","","","1","0","7","3","1","0","0","0"
"10552037734","226272122","02/24/2019 08:49:06 PM","6","6","8","7","","","0","1","0","0","0","10","","","8","3","4","6","0","1","0","1","0","","","","","0","1","5","3","0","1","0","0"
"10552037963","226272122","02/24/2019 08:49:22 PM","6","6","6","1","","","0","0","0","0","0","1","","","2","5","3","5","1","0","0","1","0","","","","","1","0","3","5","1","0","0","0"
"10552038739","226272122","02/24/2019 08:50:15 PM","8","3","8","3","","","0","0","0","0","0","4","","","9","5","4","8","1","0","0","1","0","","","","","1","0","3","5","1","0","0","0"
"10552037910","226272122","02/24/2019 08:49:19 PM","4","7","3","3","","","1","0","0","0","0","10","","","9","4","3","5","1","0","0","0","0","","","","","1","0","3","4","1","0","0","0"
"10552039155","226272122","02/24/2019 08:50:41 PM","3","3","7","3","","","0","0","0","0","0","7","","","4","4","3","4","1","0","0","1","0","","","","","1","0","4","4","1","0","0","0"
"10552039454","226272122","02/24/2019 08:51:01 PM","6","4","4","3","","","1","0","0","0","0","6","","","10","5","7","9","1","0","0","1","0","","","","","1","0","11","5","1","0","0","0"
"10551968114","226272122","02/24/2019 07:38:36 PM","5","6","3","5","","","0","0","1","0","0","6","","","4","2","4","7","1","0","0","1","0","","","","","1","0","6","2","1","0","0","0"
"10552037302","226272122","02/24/2019 08:48:40 PM","8","7","8","6","","","1","0","0","0","0","3","","","6","4","3","4","1","0","0","1","0","","","","","1","0","4","3","1","0","0","0"
"10552039504","226272122","02/24/2019 08:51:03 PM","1","1","1","1","","","0","0","0","0","0","8","","","10","4","4","6","1","0","0","0","0","","","","","1","0","3","4","1","0","0","0"
"10552039698","226272122","02/24/2019 08:51:15 PM","10","10","8","6","","","0","0","0","0","1","8","","","10","2","2","4","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0"
"10552039782","226272122","02/24/2019 08:51:40 PM","4","5","7","5","","","0","0","1","0","0","8","","","8","3","5","9","0","1","0","1","0","","","","","0","1","7","3","0","1","0","0"
"10552041849","226272122","02/24/2019 08:53:22 PM","10","5","8","6","","","1","0","0","0","0","10","","","7","5","3","4","1","0","0","0","0","","","","","1","0","3","5","1","0","0","0"
"10552037139","226272122","02/24/2019 08:48:31 PM","9","5","3","9","","","1","0","0","0","0","11","","","5","2","5","2","0","1","0","0","0","","","","","0","1","5","2","0","1","0","0"
"10552042966","226272122","02/24/2019 08:54:27 PM","6","8","4","6","","","0","0","0","0","0","10","","","1","3","4","4","1","0","0","1","0","","","","","1","0","4","3","1","0","0","0"
"10552040931","226272122","02/24/2019 08:52:30 PM","6","4","7","4","","","0","1","0","0","0","6","","","3","3","6","5","0","1","0","1","0","","","","","0","1","6","3","0","1","0","0"
"10552039491","226272122","02/24/2019 08:51:03 PM","8","7","6","4","","","0","1","0","0","0","4","","","6","3","5","7","0","1","0","0","0","","","","","0","1","5","3","0","1","0","0"
"10552044375","226272122","02/24/2019 08:55:49 PM","6","7","10","5","","","0","0","1","0","0","6","","","3","4","3","8","0","1","0","1","0","","","","","0","1","4","4","0","1","0","0"
"10552055301","226272122","02/24/2019 09:07:00 PM","5","6","6","5","","","0","0","0","0","0","5","","","7","3","8","2","0","1","0","0","0","","","","","0","1","7","3","0","1","0","0"
"10552050696","226272122","02/24/2019 09:02:14 PM","7","7","7","8","","","0","0","0","1","0","2","","","7","2","11","9","1","0","0","1","0","","","","","1","0","11","1","1","0","0","0"
"10552056216","226272122","02/24/2019 09:07:57 PM","5","10","10","10","","","1","0","0","0","0","5","","","5","2","2","9","0","1","0","0","0","","","","","0","1","2","2","0","1","0","0"
"10552058539","226272122","02/24/2019 09:10:24 PM","5","6","7","5","","","1","0","0","0","0","6","","","5","2","1","3","1","0","0","1","0","","","","","1","0","3","2","1","0","0","0"
"10552065371","226272122","02/24/2019 09:17:06 PM","3","4","7","2","","","0","1","0","0","0","6","","","8","2","1","3","1","0","0","0","0","","","","","1","0","1","1","1","0","0","0"
"10552065612","226272122","02/24/2019 09:17:21 PM","9","3","2","3","","","0","0","0","0","0","5","","","8","3","10","9","0","1","0","0","0","","","","","0","1","10","3","0","1","0","0"
"10552070647","226272122","02/24/2019 09:22:00 PM","10","6","6","6","","","1","1","0","0","1","6","","","6","4","4","5","1","0","0","0","0","","","","","1","0","4","4","1","0","0","0"
"10552079936","226272122","02/24/2019 09:31:17 PM","7","5","5","5","","","0","0","0","1","0","10","","","5","2","11","9","1","0","0","0","0","","","","","1","0","2","2","1","0","0","0"
"10552066253","226272122","02/24/2019 09:17:57 PM","6","6","8","6","","","0","0","1","0","0","6","","","5","4","4","9","0","1","0","0","0","","","","","0","1","4","4","0","1","0","0"
"10552071491","226272122","02/24/2019 09:22:54 PM","4","3","8","4","","","1","0","0","0","0","10","","","5","4","4","5","0","1","0","0","1","","","","","0","1","4","4","0","1","0","0"
"10552085243","226272122","02/24/2019 09:36:34 PM","10","8","7","7","","","0","0","0","1","0","5","","","8","5","5","5","0","1","0","1","0","","","","","0","1","6","5","0","1","0","0"
"10552045660","226272122","02/24/2019 08:57:07 PM","8","4","5","2","","","0","0","1","0","0","10","","","5","3","11","9","1","0","0","0","0","","","","","1","0","5","3","1","0","0","0"
"10552085505","226272122","02/24/2019 09:36:49 PM","8","6","5","5","","","0","0","0","1","0","10","","","5","4","11","7","0","1","0","0","0","","","","","0","1","11","4","0","1","0","0"
"10552084596","226272122","02/24/2019 09:35:55 PM","3","5","3","1","","","0","1","0","0","0","2","","","9","5","7","6","0","1","0","1","0","","","","","0","1","6","5","0","1","0","0"
"10552085756","226272122","02/24/2019 09:37:04 PM","10","8","10","6","","","0","0","0","1","0","5","","","8","4","2","5","0","1","0","1","0","","","","","0","1","2","4","0","1","0","0"
"10552085918","226272122","02/24/2019 09:37:14 PM","4","5","6","5","","","0","0","0","0","1","5","","","5","4","3","3","0","1","0","0","0","","","","","0","1","5","4","0","1","0","0"
"10552085958","226272122","02/24/2019 09:37:47 PM","6","5","6","9","","","0","0","0","0","0","5","","","7","5","7","3","0","1","0","0","0","","","","","0","1","8","5","0","1","0","0"
"10552082385","226272122","02/24/2019 09:33:40 PM","6","6","6","6","","","0","0","0","0","1","5","","","6","4","3","1","0","1","0","0","0","","","","","0","1","3","4","0","1","0","0"
"10552092059","226272122","02/24/2019 09:43:14 PM","6","4","7","6","","","0","0","1","0","0","11","","","7","2","11","7","0","1","0","0","0","","","","","0","1","3","2","0","1","0","0"
"10552091863","226272122","02/24/2019 09:43:02 PM","8","4","6","6","","","0","1","0","0","1","3","","","7","2","2","7","0","1","0","1","0","","","","","0","1","3","2","0","1","0","0"
"10552043691","226272122","02/24/2019 08:55:09 PM","9","8","8","7","","","1","1","1","1","1","6","","","7","3","5","6","1","0","0","0","0","","","","","1","0","5","3","1","0","0","0"
"10552107307","226272122","02/24/2019 09:58:45 PM","4","5","6","7","","","0","0","1","0","0","7","","","7","4","6","3","1","0","0","1","0","","","","","1","0","6","3","1","0","0","0"
"10552107476","226272122","02/24/2019 09:58:58 PM","1","6","4","3","","","1","0","0","0","0","2","","","7","4","5","2","1","0","0","1","0","","","","","1","0","6","4","1","0","0","0"
"10552107369","226272122","02/24/2019 09:58:50 PM","6","4","5","4","","","1","0","0","0","0","3","","","5","4","7","5","1","0","0","0","0","","","","","1","0","7","4","1","0","0","0"
"10552107780","226272122","02/24/2019 09:59:14 PM","8","5","9","6","","","0","0","0","1","0","7","","","10","4","6","8","1","0","0","1","0","","","","","1","0","6","4","1","0","0","0"
"10552108891","226272122","02/24/2019 10:00:25 PM","6","5","7","5","","","0","0","1","0","0","11","","","6","4","3","3","1","0","0","0","0","","","","","1","0","3","4","1","0","0","0"
"10552109394","226272122","02/24/2019 10:00:57 PM","6","8","6","7","","","1","1","1","0","1","11","","","8","4","3","5","1","0","0","1","0","","","","","1","0","11","4","0","0","1","0"
"10552115183","226272122","02/24/2019 10:07:11 PM","9","10","10","10","","","0","0","1","0","0","10","","","10","2","3","9","1","0","0","1","0","","","","","1","0","3","2","1","0","0","0"
"10552118410","226272122","02/24/2019 10:10:34 PM","5","7","9","1","","","0","1","0","0","0","10","","","5","2","1","9","1","0","0","0","0","","","","","1","0","4","2","1","0","0","0"
